id,category,position,title,description,price,state,labels,originalImageUrl,localImagePath
10652155,케이크&디저트,12,케이크 초,,1500,ON_SALE,,https://place-static.tossplace.com/public/live/PUBLIC/2026-01-31/93d3acf0-5dc6-40e1-b6ef-2e263d52a7fd,assets/toss-menu/images/080-케이크-디저트-케이크-초.jpg
6979384,에이드,1,자몽에이드,,6000,ON_SALE,,https://place-static.tossplace.com/public/live/PUBLIC/2025-08-24/f8d85512-f882-41c1-871c-7dab55c3ade6,assets/toss-menu/images/081-에이드-자몽에이드.png
6979380,에이드,2,키위에이드,,6000,ON_SALE,,https://place-static.tossplace.com/public/live/PUBLIC/2025-08-23/e4c77254-e71c-472a-bc59-b84eab1af3c0,assets/toss-menu/images/082-에이드-키위에이드.png
6979327,에이드,3,레몬에이드,,6000,ON_SALE,,https://place-static.tossplace.com/public/live/PUBLIC/2025-08-23/d4c1b460-193f-4a06-82c4-1c349117e66c,assets/toss-menu/images/083-에이드-레몬에이드.png
9276227,클루미 굿즈,1,클루미 맨투맨 티셔츠,,100000,ON_SALE,,https://place-static.tossplace.com/public/live/PUBLIC/2025-11-28/d958f97a-0889-4dee-87f2-76f8def03a6d,assets/toss-menu/images/084-클루미-굿즈-클루미-맨투맨-티셔츠.png
9378963,클루미 굿즈,2,[클루미]키즈도톰라운드티셔츠 다크그레이,[예약주문]30수 후라이스에 스판을 더해 적당한 두께감의 우리 아이 어디서나 편안하게 입을 수 있는 도톰한 어린이용 긴팔 티셔츠 (사이즈 90~160/주문가능),35000,ON_SALE,,https://place-static.tossplace.com/public/live/PUBLIC/2026-01-01/567de4cc-3e82-4015-af9a-14ce1df16132,assets/toss-menu/images/085-클루미-굿즈-클루미-키즈도톰라운드티셔츠-다크그레이.jpg
8572545,클루미 굿즈,3,클루미 버터쿠키[1개],버터와 아몬드가루로 만든 글루텐-프리 고급 쿠키,2500,ON_SALE,인기,https://place-static.tossplace.com/public/live/PUBLIC/2025-11-21/453e8605-b6ae-421c-ab12-a362cf7e49ad,assets/toss-menu/images/086-클루미-굿즈-클루미-버터쿠키-1개.jpg
9117943,클루미 굿즈,4,클루미 버터쿠키[2개],버터와 아몬드가루로 만든 글루텐-프리에 가까운 쿠키,5000,ON_SALE,신규,https://place-static.tossplace.com/public/live/PUBLIC/2026-03-05/fbe000d6-5fe4-4022-881e-eb1cca36fb8e,assets/toss-menu/images/087-클루미-굿즈-클루미-버터쿠키-2개.jpg
7291437,클루미 굿즈,7,[클루미] 시그니처 블렌드 200g,국가대표 바리스타 손재현의 스너그 로스터리 출신 [클루미 유니버스 대표 원두]입니다.,16500,ON_SALE,신규,https://place-static.tossplace.com/public/live/PUBLIC/2025-11-18/75a45452-95f3-451e-987a-dcf52b269a31,assets/toss-menu/images/088-클루미-굿즈-클루미-시그니처-블렌드-200g.jpg
9018716,클루미 굿즈,9,[클루미] 디카페인 블렌드 200g,천연 빙하수로 카페인 99%  제거 한 원두 200g,18500,ON_SALE,신규,https://place-static.tossplace.com/public/live/PUBLIC/2025-11-18/3b660ae6-2ff7-4368-9ed1-65fd10da716e,assets/toss-menu/images/089-클루미-굿즈-클루미-디카페인-블렌드-200g.jpg
9779978,클루미 굿즈,13,[클루미]키즈도톰라운드티셔츠 핑크,[예약주문]30수 후라이스에 스판을 더해 적당한 두께감의 우리 아이 어디서나 편안하게 입을 수 있는 도톰한 어린이용 긴팔 티셔츠 (사이즈 90~160/주문가능),35000,ON_SALE,,https://place-static.tossplace.com/public/live/PUBLIC/2026-01-01/009bbcd8-310a-4109-a063-b81023a3e0e9,assets/toss-menu/images/090-클루미-굿즈-클루미-키즈도톰라운드티셔츠-핑크.jpg
9780010,클루미 굿즈,14,[클루미]키즈도톰라운드티셔츠 화이트,[예약주문]30수 후라이스에 스판을 더해 적당한 두께감의 우리 아이 어디서나 편안하게 입을 수 있는 도톰한 어린이용 긴팔 티셔츠 (사이즈 90~160/주문가능),35000,ON_SALE,,https://place-static.tossplace.com/public/live/PUBLIC/2026-01-01/fdb73b77-3ab4-4029-bfb9-e4a34175d6b4,assets/toss-menu/images/091-클루미-굿즈-클루미-키즈도톰라운드티셔츠-화이트.jpg
10028854,클루미 굿즈,15,클루미[서울]반팔티,한국의 옛날 왕이 살던 서울의 궁전을 풍경으로 [클루미&누누&붉은말]이 웃고있어요,40000,ON_SALE,신규,https://place-static.tossplace.com/public/live/PUBLIC/2026-01-01/4a148f57-03de-4bfd-bdc8-3723be007e84,assets/toss-menu/images/092-클루미-굿즈-클루미-서울-반팔티.jpg
6982159,병음료,2,제로콜라,,3000,ON_SALE,,https://place-static.tossplace.com/public/live/PUBLIC/2025-08-23/a5c60d93-2d29-4c3a-a88f-7d698e97fe29,assets/toss-menu/images/093-병음료-제로콜라.jpg
8535124,병음료,3,콜라,,3000,ON_SALE,,https://place-static.tossplace.com/public/live/PUBLIC/2025-11-13/110e9467-f811-4fe1-b744-316e02b45c2e,assets/toss-menu/images/094-병음료-콜라.jpg
6982172,병음료,4,에비앙 생수,,3000,ON_SALE,,https://place-static.tossplace.com/public/live/PUBLIC/2025-08-23/3dc927d4-6cb4-4162-87d6-2cb43d887bc4,assets/toss-menu/images/095-병음료-에비앙-생수.jpg
